filename,reference,whisper_hypothesis,wer
common_voice_ar_19259857.mp3,عشت هنا قرابه الستين عاما,رشتون,1.0000
common_voice_ar_19259858.mp3,اود ان اراها,اري,1.0000
common_voice_ar_19259859.mp3,اجلس في اي مكان تحب,ا,1.0000
common_voice_ar_19259860.mp3,ماذا تحب,ماذا تحض,0.5000
common_voice_ar_19259861.mp3,حل الربيع,حل ال,0.5000
common_voice_ar_19259862.mp3,لا تعتمد علي الاخرين كثيرا,لا تعته,0.8000
common_voice_ar_19259863.mp3,اعطني فرصه اخري,اعطني,0.6667
common_voice_ar_19274821.mp3,لم تر طبيبا,لم تري الط,0.6667
common_voice_ar_19274824.mp3,طلينا المنزل باللون الاخضر,طلع,1.0000
common_voice_ar_19274825.mp3,لا يستطيع احد مساعدتي,لا است,0.7500
common_voice_ar_19274826.mp3,لم يشجعها احد,لن ي,1.0000
common_voice_ar_19706361.mp3,الفتاه تشعر بالوحده,الفتاه,0.6667
common_voice_ar_19706362.mp3,غالبا سيهطل الثلج غدا,اغالب,1.0000
common_voice_ar_19706363.mp3,اخلع نعليك,اصد,1.0000
common_voice_ar_19706364.mp3,يحتوي هذا الكتاب علي صور كثيره,احتوي هذه,1.0000
common_voice_ar_19706365.mp3,اخرس و اسمع ما اقوله يا ولد,اخرص,1.0000
common_voice_ar_19706394.mp3,مرت شاحنه فوق الكلب,مره ج,1.0000
common_voice_ar_19706400.mp3,بامكان بيتي العزف علي البيانو,بامكاني بي,1.0000
common_voice_ar_19706402.mp3,شاهدنا فلما مضحكا يوم الاحد الماضي,شاهدنا في المنم,0.8333
common_voice_ar_19706660.mp3,اتيت الي اليابان السنه الماضيه,اتيتوا,1.0000
common_voice_ar_19706662.mp3,لدينا كلبان احدهما اسود والاخر ابيض,لدينا كل,0.8333
common_voice_ar_19706663.mp3,لم انت متعب اليوم,ل,1.0000
common_voice_ar_19706667.mp3,رفضت المال,رفضت,0.5000
common_voice_ar_19706670.mp3,درجتك في الامتحان ممتازه,درجت,1.0000
common_voice_ar_20907888.mp3,من رءيس هذه الشركه,من را,0.7500
common_voice_ar_20907889.mp3,هل يوجد مصعد,هل وج,0.6667
common_voice_ar_20907890.mp3,لا اعرفها,لا ا,0.5000
common_voice_ar_20907892.mp3,البيت كبير,الب,1.0000
common_voice_ar_20907893.mp3,السماء صافيه,اسم,1.0000
common_voice_ar_20907895.mp3,قرا الكتاب من الجلده الي الجلده,قرء,1.0000
common_voice_ar_20907896.mp3,تبدو الارض مبلوله,تبدو الارد,0.6667
common_voice_ar_20907897.mp3,تعرض للاصابه عندما كان يلعب الركبي,تعرض للاصاب عند,0.8333
common_voice_ar_20907899.mp3,الحب لا يري عيوبا,الحب لا يرا,0.5000
common_voice_ar_20907901.mp3,ادرس اللغه الانجليزيه,ادرس ل,0.6667
common_voice_ar_20907902.mp3,هذا الرجل تاجر,هذا الرجل تج,0.3333
common_voice_ar_20907903.mp3,قطعت امي الكعك,قطات و,1.0000
common_voice_ar_25239574.mp3,كل فعل كان مني حكمه,كله فءه,1.0000
common_voice_ar_25239575.mp3,هو لا يدير ظهره ابدا لصديق بحاجه للمساعده,هو لا يو,0.7500
common_voice_ar_25239576.mp3,ليلتك سعيده تيمي,ليله ت,1.0000
common_voice_ar_25239577.mp3,افي كل يوم للاماني تكذيب,افكي,1.0000
common_voice_ar_25239578.mp3,مازال الرسم بعيدا عن الاكتمال,مزال ال,1.0000
common_voice_ar_25320824.mp3,امطروا الدمع عليه لا الندي,امطر الدمع علي,0.8000
common_voice_ar_25320840.mp3,سامحيني اذا شدوت والقيت,سامحين ا,1.0000
common_voice_ar_25320850.mp3,امازالوا غاضبين,امز,1.0000
common_voice_ar_25320861.mp3,ثم من اللازم للغلمان ان يهجروا صناءع النقصان,ثم من ال,0.7500
common_voice_ar_25320873.mp3,ابو سليمان لا ترضي طريقته,ابو ص,0.8000
common_voice_ar_25320876.mp3,ايها الثغر بلغت الاملا,ايها ال,0.7500
common_voice_ar_25320880.mp3,اميرنا الباشا المفخم احمد,امير الب,1.0000
common_voice_ar_25320882.mp3,بين ياسي وحيرتي ورجاءي,بين ياسي وحيره,0.5000
common_voice_ar_25320883.mp3,يا فقيها معسول فيه شفاءي,يفقي,1.0000
common_voice_ar_24584037.mp3,له شغل عن سءال الطلل,ل,1.0000
common_voice_ar_24584038.mp3,كل من يستكفني يغريني,كلما يستق,1.0000
common_voice_ar_24584039.mp3,عقاب وعناز وصوغ وحبرح,عقابا,1.0000
common_voice_ar_24584040.mp3,لقد خاب من غرته دنيا دنيه,لقد خاب منغر,0.6667
common_voice_ar_24584041.mp3,كاليم تسمع في حافاته قصفا,كل,1.0000
common_voice_ar_24584071.mp3,انا لا اظن انها تشبه امها,انا لا ا,0.6667
common_voice_ar_24584072.mp3,الم تسال اليوم الرسوم الدوارس,ا,1.0000
common_voice_ar_24584073.mp3,في ظل عباسنا الميمون طالعه,في ض,0.8000
common_voice_ar_24584074.mp3,بلبلت مقلته عقلي وقد,بلبله,1.0000
common_voice_ar_24598031.mp3,هذي منازلهم وانت,ه,1.0000
common_voice_ar_24598032.mp3,فما راي وثيقه,فم,1.0000
common_voice_ar_24598033.mp3,ايا عين السلامه لا تنامي,اياعي,1.0000
common_voice_ar_24598035.mp3,ايها المستحلف الليل افق,ايها المستحلف,0.5000
common_voice_ar_24598037.mp3,قال لي الحب كيف تعزف عني,ق,1.0000
common_voice_ar_19897042.mp3,انت لاعب كره مضرب,انت ل,0.7500
common_voice_ar_19897043.mp3,لنعد الي البيت,لنعود ال,1.0000
common_voice_ar_19897044.mp3,انه علي وشك المغادره الي كندا,انه علي وج,0.6667
common_voice_ar_19897046.mp3,بالصحه و العافيه,بسحوه,1.0000
common_voice_ar_19897047.mp3,متي تنام في العاده,متي تن,0.7500
common_voice_ar_19897130.mp3,برجاء ارفاق شهاده جوده,مراجعه,1.0000
common_voice_ar_19897131.mp3,هذا بيت و ذلك مسجد,هل,1.0000
common_voice_ar_19897132.mp3,اكلت الصبر وذقت المر فلم اري شيءا امر من الفقر,اكلت الصبره,0.9000
common_voice_ar_19897133.mp3,لا تقلق علي,لا تقل,0.6667
common_voice_ar_19897135.mp3,وفي يوم من الايام انتحر,و في,1.0000
common_voice_ar_19897246.mp3,ضوء القمر ضعيف,ضوء ق,0.6667
common_voice_ar_19897247.mp3,اتحب التفاح اكثر ام الموز,هل تحب ت,1.0000
common_voice_ar_19897248.mp3,السياره التي امامي لكرم,السياره التي ا,0.5000
common_voice_ar_19897249.mp3,سيفوتك القطار,سيوفو تو ق,1.5000
common_voice_ar_24527273.mp3,بابي اخوه ترحلت عنهم,بي,1.0000
common_voice_ar_24527274.mp3,وتصرفها عن غرور املك حتي لا يطيل لك الامل اجلا قصيرا,و,1.0000
common_voice_ar_24527275.mp3,الف الفضل بالشريف ابي الفضل,الف الفضله,0.8000
common_voice_ar_24527276.mp3,ذاك وادي الاراك فاحبس قليلا,ذا كو,1.0000
common_voice_ar_24527277.mp3,حبذا الزاءر في وقت السحر,حبت الزاءرو,1.0000
common_voice_ar_24590523.mp3,استذهب الي حفله توم الليله,ستض,1.0000
common_voice_ar_24590524.mp3,صاح ايري ورمحه فوق خصييه,صاحه ايري,0.8000
common_voice_ar_24590526.mp3,عجبا لي وقد عبرت باثارك,عتبا,1.0000
common_voice_ar_24590527.mp3,مات الشاه,ماتشه,1.0000
common_voice_ar_24590542.mp3,اشعر بالحكه,حسنا,1.0000
common_voice_ar_24590543.mp3,ابي الدهر الا فعالا خسيسا,ابت,1.0000
common_voice_ar_24590545.mp3,جني الجمال علي نصر فغربه,جانت جمال و,1.0000
common_voice_ar_24590546.mp3,انقضت ظهري الحياه فلا اد,انق,1.0000
common_voice_ar_24590547.mp3,غطست فيه حين بعثرت,غطصت فيه بينه ب,0.7500
common_voice_ar_27101152.mp3,انجدتني في الهوي مذ انجدوا,ان,1.0000
common_voice_ar_27101162.mp3,هذه يا صاح اوقات الهنا,هذه يا صاح ا,0.4000
common_voice_ar_27101163.mp3,جعل منه فرع مستقلا في الرياضيات,جعل منه و,0.6667
common_voice_ar_27101164.mp3,واخدمهما خدمه عبد طاءع وان يقولا فاغد غير سامع,واخ,1.0000
common_voice_ar_27101186.mp3,اتركه و شانه,وطركه,1.0000
common_voice_ar_27101187.mp3,لك يا ابن العصب,لك يا ابنا,0.5000
common_voice_ar_27101188.mp3,واحرص علي النحو فذاك السلم لكل علم تبتغيه الامم,وحرص علي النحو في,0.7778
common_voice_ar_27101189.mp3,لا دمنه بلوي خبت ولا طلل,لدمن ت,1.0000
common_voice_ar_27101190.mp3,ابق من مالك الممزق,ابق,0.7500
common_voice_ar_27101201.mp3,شكوي الهدي وتعلق الاسلام,شكول هد,1.0000
common_voice_ar_27101202.mp3,ان رمت ان تدرك كل المني,ان رامه,0.8333
common_voice_ar_27101203.mp3,يا جوادا محرزا سبق العلي,يا جوادا,0.6000
common_voice_ar_27101205.mp3,تعلم اللغات شيء ممتع,تعلم اللغا,0.7500
common_voice_ar_27101207.mp3,رجاء اعطني كوبا من الشاي,رجاء,0.8000
common_voice_ar_20016638.mp3,وصلت للتو,وصلت في,0.5000
common_voice_ar_20016639.mp3,الجو بارد جدا هذا الشتاء,الجو بارن,0.8000
common_voice_ar_20016640.mp3,ما يزال هاري في الاربعين من عمره,في هذا الهري,0.8571
common_voice_ar_20016641.mp3,لا يمكنني اعطاءك جوابا نهاءيا اليوم,لا يمكنك يع,0.8333
common_voice_ar_20016642.mp3,اخرج من هنا,اخرج من هنا,0.0000
common_voice_ar_20016680.mp3,يجب عليك ان تدرس بجهد اكبر,نحن نضع,1.0000
common_voice_ar_20016681.mp3,اين توني,ايه,1.0000
common_voice_ar_20016682.mp3,الحاسوب جديد,الحسوب جد,1.0000
common_voice_ar_20016690.mp3,ها قد وصلنا,ها قدو,0.6667
common_voice_ar_20016691.mp3,علي الذهاب الي النوم,علي الذهب الي النوم,0.2500
common_voice_ar_24035342.mp3,فسنيسره لليسري,سن,1.0000
common_voice_ar_24035357.mp3,قال رب اجعل لي ايه قال ايتك الا تكلم الناس ثلاث ليال سويا,قال ربت,0.9231
common_voice_ar_24035362.mp3,يجب عليك ان تخطط للقدوم معنا المره المقبله التي نذهب فيها للتخييم,يشك,1.0000
common_voice_ar_24035379.mp3,انت اما معنا او ضدنا,انت ا,0.8000
common_voice_ar_24035393.mp3,ولم تكن له فءه ينصرونه من دون الله وما كان منتصرا,ولم تكن,0.8182
common_voice_ar_24035426.mp3,قل لا يعلم من في السماوات والارض الغيب الا الله وما يشعرون ايان يبعثون,,1.0000
common_voice_ar_24035429.mp3,علمه البيان,عالت الله,1.0000
common_voice_ar_24035430.mp3,له مقاليد السماوات والارض يبسط الرزق لمن يشاء ويقدر انه بكل شيء عليم,نفءما قال,1.0000
common_voice_ar_24035477.mp3,جبلت القلوب علي حب من احسن اليها,جبل,1.0000
common_voice_ar_24035480.mp3,هو يعرف المدينه جيدا,وي ي,1.0000
common_voice_ar_24035484.mp3,اجلب لها بعض الماء,اتب,1.0000
common_voice_ar_24035493.mp3,ما اسم هذا الطاءر,اسمح,1.0000
common_voice_ar_24035495.mp3,سيقولون لله قل افلا تتقون,سيق,1.0000
common_voice_ar_24035506.mp3,ممتاز,ومتاز,1.0000
common_voice_ar_27421733.mp3,دعوا ابن ابي طالب للهدي,دعوا,0.8000
common_voice_ar_27421734.mp3,الا ايها المهدي هل انت مخبري,هل انتم,0.8333
common_voice_ar_27421735.mp3,حاول توم ايقافها,حاوله,1.0000
common_voice_ar_27421736.mp3,هجر الزمان وليس لي من ساتر,هجر الزمن,0.8333
common_voice_ar_27421737.mp3,فرت ليلي,فرت ليلا,0.5000
common_voice_ar_27421769.mp3,يا عبد باهله الذي يتوعد,يا عبدب,0.8000
common_voice_ar_27421770.mp3,هذا ما نستخدمه داءما,هذا ما است,0.5000
common_voice_ar_27421772.mp3,لاتكاد العيون تبصر فيها,لا تكاد العين,1.0000
common_voice_ar_27421774.mp3,لا تبعدن قصاءد ذهبت سدي,لا تبعدن,0.6000
common_voice_ar_27421810.mp3,انضاء طلت دمعهم اطلالهم,امضي,1.0000
common_voice_ar_27421811.mp3,يايها الاعمي الذي لا يبصر,يا ايها الاعمال,1.0000
common_voice_ar_27421812.mp3,احق برفدك من امليه,احق برفض,0.7500
common_voice_ar_27421813.mp3,عجبت لخمر فوق خدك نوره,عجبته,1.0000
common_voice_ar_27421814.mp3,قل لجار الشط ما هذا الوسخ,قل ج,0.8333
common_voice_ar_22194869.mp3,اصبحت طبيبه,اصب,1.0000
common_voice_ar_19666353.mp3,ليس لديك حمي,ليس لد,0.6667
common_voice_ar_19666354.mp3,انتظر قليلا,انتض,1.0000
common_voice_ar_19666355.mp3,لديه الكثير من الاصدقاء لانه صادق,لدي الكف,1.0000
common_voice_ar_19666356.mp3,لست الا زبون,لست امازه ج,0.6667
common_voice_ar_19666394.mp3,يمكنك اختيار اي واحد منهم,يمكنك اختير اي,0.6000
common_voice_ar_19666395.mp3,انا لا اتكلم اللغه اليابانيه,انا لا ا,0.6000
common_voice_ar_19666396.mp3,ابي لا يحب حر الصيف,ابي لا يع,0.6000
common_voice_ar_19666398.mp3,الجو حار جدا,الجوه,1.0000
common_voice_ar_19666400.mp3,عطله البنوك في بريطانيا اشبه بعطله عامه في امريكا,عطله ال,0.8889
common_voice_ar_19666412.mp3,لا تدع الفرصه تفوتك,لا تدا,0.7500
common_voice_ar_19666413.mp3,عيد ميلاد سعيد ميوريل,اي د,1.0000
common_voice_ar_19666414.mp3,كانت علي وشك ان تخرج,كانت علي مش,0.6000
common_voice_ar_19666415.mp3,احضر لي الجريده من فضلك,احد,1.0000
common_voice_ar_28782143.mp3,حن قلبي الي غزال ربيب,حنقلبي,1.0000
common_voice_ar_28782145.mp3,يكون ماذا لمن يموت,يكونوا ماذا لم,0.7500
common_voice_ar_28782146.mp3,ولقد اكتم همي جازما,ولقد ر,0.7500
